OriginalPaperDOI,test
10.1109/ICEBEG.2011.5887203,
10.1109/ICEBEG.2011.5882585,
10.1109/ICEBEG.2011.5882471,
10.1128/MCB.23.22.8161-8171.2003,
10.1109/ICEBEG.2011.5881458,
10.1109/ICEBEG.2011.5882811,
10.1109/ICEBEG.2011.5882256,
10.1109/ICEBEG.2011.5887183,
10.1109/ICEBEG.2011.5886794,
10.1109/ICEBEG.2011.5881694,
10.1109/ICEBEG.2011.5881599,
10.1109/ICEBEG.2011.5882776,
10.1109/ICEBEG.2011.5886872,
10.1109/ICEBEG.2011.5882655,
10.1109/ICEBEG.2011.5882565,
10.1109/ICEBEG.2011.5887112,
10.1109/ICPIM.2011.5983742,
10.1109/ICPIM.2011.5983597,
10.1109/ICPIM.2011.5983669,
10.1109/ICPIM.2011.5983703,
10.1109/ICPIM.2011.5983665,
10.1109/ICPIM.2011.5983698,
10.1109/ICPIM.2011.5983636,
10.1109/ICPIM.2011.5983663,
10.1109/ICPIM.2011.5983736,
10.1109/ICPIM.2011.5983615,
10.1109/ICPIM.2011.5983594,
10.1109/ICPIM.2011.5983643,
10.1109/ICPIM.2011.5983771,
10.1109/ICPIM.2011.5983704,
10.1109/ICPIM.2011.5983734,
10.1109/ICPIM.2011.5983723,
10.1109/ICPIM.2011.5983722,
10.1109/ICPIM.2011.5983769,
10.1109/ICPIM.2011.5983607,
10.1109/ICPIM.2011.5983683,
10.1109/ICPIM.2011.5983659,
10.1109/ICPIM.2011.5983603,
10.1109/ICPIM.2011.5983599,
10.1109/ICPIM.2011.5983687,
10.1109/ICPIM.2011.5983591,
10.1109/ICPIM.2011.5983761,
10.1109/ICPIM.2011.5983672,
10.1109/ICPIM.2011.5983621,
10.1109/ICEBEG.2011.5882783,
10.1109/ICEBEG.2011.5882638,
10.1109/ICEBEG.2011.5886786,
10.1109/ICEBEG.2011.5881839,
10.1109/ICEBEG.2011.5882510,
10.1109/ICEBEG.2011.5882528,
10.1109/ICEBEG.2011.5881530,
10.1109/ICEBEG.2011.5886890,
10.1109/ICEBEG.2011.5881506,
10.1109/ICEBEG.2011.5881840,
10.1109/ICEBEG.2011.5881650,
10.1109/ICPIM.2011.5983649,
10.1109/ICEBEG.2011.5881772,
10.1109/ICEBEG.2011.5886943,
10.1109/ICPIM.2011.5983667,
10.1109/ICEBEG.2011.5881448,
10.1109/ICEBEG.2011.5882763,
10.1109/ICEBEG.2011.5881990,
10.1109/ICPIM.2011.5983700,
10.1109/ICEBEG.2011.5881729,
10.1109/ICEBEG.2011.5882199,
10.1109/ICPIM.2011.5983647,
10.1109/ICEBEG.2011.5884471,
10.1109/ICEBEG.2011.5881424,
10.1109/ICPIM.2011.5983638,
10.1109/ICPIM.2011.5983652,
10.1073/pnas.0506654102,
10.1109/ICEBEG.2011.5887110,
10.1109/ICEBEG.2011.5882698,
10.1109/ICEBEG.2011.5881388,
10.1109/ICEBEG.2011.5881541,
10.1109/ICEBEG.2011.5882532,
10.1109/ICEBEG.2011.5882700,
10.1109/ICEBEG.2011.5882257,
10.1109/ICEBEG.2011.5882794,
10.1109/ICEBEG.2011.5886875,
10.1109/ICEBEG.2011.5887057,
10.1109/ICEBEG.2011.5886907,
10.1109/ICEBEG.2011.5881529,
10.1109/ICEBEG.2011.5881548,
10.1109/ICEBEG.2011.5882251,
10.1038/sj.onc.1210564,
10.1109/ICEBEG.2011.5881658,
10.1109/ICEBEG.2011.5881331,
10.1109/ICEBEG.2011.5881487,
10.1109/ICEBEG.2011.5877069,
10.1109/ICEBEG.2011.5882534,
10.1038/onc.2008.495,
10.1038/nm.2577,
10.1016/j.molonc.2013.01.002,
10.1016/j.jbior.2014.09.013,
10.1073/pnas.1207917109,
10.1016/j.ccr.2008.04.018,
10.1016/j.ccr.2010.09.005,
10.1109/ICEBEG.2011.5881801,
10.1109/ICEBEG.2011.5881262,
10.1109/ICEBEG.2011.5877040,
10.1109/ICEBEG.2011.5882126,
10.1109/ICEBEG.2011.5882568,
10.1109/ICEBEG.2011.5876663,
10.1109/ICEBEG.2011.5882753,
10.1109/ICEBEG.2011.5881454,
10.1109/ICEBEG.2011.5882337,
10.1109/ICEBEG.2011.5881919,
10.1109/ICEBEG.2011.5882310,
10.1109/ICEBEG.2011.5882399,
10.1109/ICEBEG.2011.5887209,
10.1109/ICEBEG.2011.5882132,
10.1109/ICEBEG.2011.5886880,
10.1109/ICEBEG.2011.5882503,
10.1109/ICEBEG.2011.5881911,
10.1177/0001839215619198,
10.1088/0951-7715/28/9/3403,
10.1371/journal.pone.0067581,
10.1016/j.ijcard.2007.10.048,
10.1073/pnas.1402604111,
10.1074/jbc.M112.346270,
10.1109/ICEBEG.2011.5882464,
10.1073/pnas.0931262100,
10.1002/emmm.201100209,
10.1109/ICEBEG.2011.5882462,
10.1109/ICEBEG.2011.5887157,
10.1109/ICEBEG.2011.5884470,
10.1109/ICEBEG.2011.5882608,
,
,
,
10.1109/ICEBEG.2011.5886994,
,
,
10.1109/ICEBEG.2011.5882278,
10.1109/INDUSIS.2010.5565783,
10.1109/ICEBEG.2011.5887076,
,
,
,
10.1109/ICEBEG.2011.5882428,
,
10.1109/ICEBEG.2011.5887220,
10.1109/ICEBEG.2011.5882516,
10.1109/ICEBEG.2011.5882101,
10.1109/ICEBEG.2011.5881415,
10.1038/ni.1683,
10.1109/ICEBEG.2011.5882124,
10.1109/ICEBEG.2011.5881660,
10.1109/ICEBEG.2011.5881679,
10.1109/ICEBEG.2011.5882601,
10.1109/ICEBEG.2011.5882207,
10.1109/ICEBEG.2011.5881739,
10.1109/ICEBEG.2011.5886929,
10.1109/ICEBEG.2011.5881716,
10.1109/ICEBEG.2011.5882397,
10.1109/ICEBEG.2011.5881583,
10.1109/ICEBEG.2011.5886888,
10.1109/ICEBEG.2011.5881407,
10.1109/ICEBEG.2011.5881466,
10.1109/ICEBEG.2011.5881804,
10.1109/ICEBEG.2011.5886837,
,
10.1109/ICEBEG.2011.5881909,
10.1109/ICEBEG.2011.5882013,
10.1109/ICEBEG.2011.5881825,
,
10.1109/ICEBEG.2011.5881473,
10.1109/ICEBEG.2011.5881525,
10.1109/ICEBEG.2011.5881973,
10.1109/ICEBEG.2011.5882187,
10.1109/ICEBEG.2011.5882640,
10.1109/ICEBEG.2011.5881634,
10.1109/ICEBEG.2011.5881479,
10.1109/ICEBEG.2011.5882336,
10.1109/ICEBEG.2011.5881882,
10.1109/ICEBEG.2011.5882693,
10.1109/ICEBEG.2011.5882329,
10.1109/ICEBEG.2011.5882474,
10.1109/ICEBEG.2011.5887019,
10.1109/ICEBEG.2011.5881348,
,
10.1109/ICEBEG.2011.5881528,
10.1109/ICEBEG.2011.5882388,
10.1109/ICEBEG.2011.5881832,
10.1109/ICEBEG.2011.5882100,
10.1109/ICEBEG.2011.5882579,
10.1109/ICEBEG.2011.5881365,
10.1109/ICEBEG.2011.5882787,
10.1109/ICEBEG.2011.5881540,
10.1109/ICEBEG.2011.5876665,
10.1109/ICEBEG.2011.5881664,
10.1109/ICEBEG.2011.5882196,
10.1109/ICEBEG.2011.5882489,
10.1109/ICEBEG.2011.5882350,
10.1109/ICEBEG.2011.5876691,
10.1109/ICEBEG.2011.5887164,
10.1109/ICEBEG.2011.5881779,
10.1109/ICEBEG.2011.5881549,
10.1109/ICEBEG.2011.5882800,
10.1109/ICEBEG.2011.5882235,
10.1109/ICEBEG.2011.5885318,
10.1109/ICEBEG.2011.5881915,
10.1109/ICEBEG.2011.5881437,
10.4238/gmr.15017021,
10.1109/ICEBEG.2011.5881752,
10.1021/es505775c,
10.1109/ICEBEG.2011.5881508,
,
10.1109/ICEBEG.2011.5882540,
10.1109/ICEBEG.2011.5882260,
10.1109/ICEBEG.2011.5881399,
10.1002/ejsp.569,
10.1109/ICEBEG.2011.5877042,
10.1109/ICEBEG.2011.5881301,
10.1017/CCOL0521650186.018,
10.1109/ICEBEG.2011.5882288,
10.1109/ICEBEG.2011.5886960,
10.1109/ICEBEG.2011.5881417,
10.1016/j.midw.2006.05.005,
10.1109/ICEBEG.2011.5882796,
10.1109/ICEBEG.2011.5882623,
10.1109/ICEBEG.2011.5882624,
10.1109/ICEBEG.2011.5882548,
10.1109/ICEBEG.2011.5886924,
10.1109/ICEBEG.2011.5882675,
10.1109/ICEBEG.2011.5886894,
10.1109/ICEBEG.2011.5882066,
10.1109/ICEBEG.2011.5886773,
10.1109/ICEBEG.2011.5887192,
10.1109/ICEBEG.2011.5882324,
10.1109/ICEBEG.2011.5881445,
10.1109/ICEBEG.2011.5886936,
10.1109/ICEBEG.2011.5876653,
10.1109/ICEBEG.2011.5882478,
10.1109/ICEBEG.2011.5881584,
10.1109/ICEBEG.2011.5884537,
10.1109/ICEBEG.2011.5887213,
10.1109/ICEBEG.2011.5887159,
10.1109/ICEBEG.2011.5882074,
10.1109/ICEBEG.2011.5881542,
10.1109/ICEBEG.2011.5881615,
10.1109/ICEBEG.2011.5882292,
10.1109/ICEBEG.2011.5881296,
10.1109/ICEBEG.2011.5886788,
10.1109/ICEBEG.2011.5887105,
10.1109/ICEBEG.2011.5882334,
10.1109/ICEBEG.2011.5881991,
10.1109/ICEBEG.2011.5882125,
10.1109/ICEBEG.2011.5882265,
10.1109/ICEBEG.2011.5882262,
10.1109/ICEBEG.2011.5886831,
10.1109/ICEBEG.2011.5884474,
10.1109/ICEBEG.2011.5877055,
10.1109/ICEBEG.2011.5881949,
10.1109/ICEBEG.2011.5882008,
10.1109/ICEBEG.2011.5881550,
10.1109/ICEBEG.2011.5882479,
10.1109/ICEBEG.2011.5881655,
10.1109/ICEBEG.2011.5882315,
10.1109/ICEBEG.2011.5881913,
10.1109/ICEBEG.2011.5882353,
10.1109/ICEBEG.2011.5881532,
10.1109/ICEBEG.2011.5881457,
10.1109/ICEBEG.2011.5884478,
10.1109/ICEBEG.2011.5882034,
10.1109/ICEBEG.2011.5882345,
10.1109/ICEBEG.2011.5884476,
10.1109/ICEBEG.2011.5882801,
10.1109/ICEBEG.2011.5881745,
10.1109/ICEBEG.2011.5881994,
10.1109/ICEBEG.2011.5881744,
,
10.1109/ICEBEG.2011.5887168,
10.1109/ICEBEG.2011.5887024,
10.1109/ICEBEG.2011.5882590,
,
10.1109/ICEBEG.2011.5881869,
10.1109/ICEBEG.2011.5886930,
10.1109/ICEBEG.2011.5887145,
10.1109/ICEBEG.2011.5886838,
10.1109/ICEBEG.2011.5881405,
10.1109/ICEBEG.2011.5887124,
10.1109/ICEBEG.2011.5876655,
10.1109/ICEBEG.2011.5881883,
10.1109/ICEBEG.2011.5884503,
10.1109/ICEBEG.2011.5882600,
10.1109/ICEBEG.2011.5881404,
10.1109/ICEBEG.2011.5887049,
10.1109/ICEBEG.2011.5886991,
10.1109/ICEBEG.2011.5882476,
10.1109/ICEBEG.2011.5887080,
10.1109/ICEBEG.2011.5887210,
10.1109/ICEBEG.2011.5881477,
10.1109/ICEBEG.2011.5886933,
10.1109/ICEBEG.2011.5881406,
10.1109/ICEBEG.2011.5887170,
10.1109/ICEBEG.2011.5882183,
10.1109/ICEBEG.2011.5882352,
10.1109/ICEBEG.2011.5881390,
,
10.1109/ICEBEG.2011.5882657,
10.1109/ICEBEG.2011.5882228,
10.1109/ICEBEG.2011.5882143,
10.1109/ICEBEG.2011.5886813,
,
10.1109/ICEBEG.2011.5887144,
,
10.1109/ICEBEG.2011.5881305,
10.1109/ICEBEG.2011.5887073,
10.1109/ICEBEG.2011.5881447,
10.1109/ICEBEG.2011.5881430,
10.1109/ICEBEG.2011.5886738,
10.1109/ICEBEG.2011.5884539,
10.1109/ICEBEG.2011.5887125,
10.1109/ICEBEG.2011.5882071,
10.1109/ICEBEG.2011.5882198,
10.1109/ICEBEG.2011.5887215,
10.1109/ICEBEG.2011.5881471,
10.1109/ICEBEG.2011.5881485,
10.1109/ICEBEG.2011.5881516,
10.1109/ICEBEG.2011.5882514,
10.1128/MCB.01170-13,
10.1001/jama.2014.607,
10.1038/ejcn.2016.84,
10.1080/03650341003587206,
,
10.3390/ijms13089627,
10.1109/ICEBEG.2011.5884543,
10.1109/ICEBEG.2011.5882208,
10.1109/ICEBEG.2011.5882708,
10.1109/ICEBEG.2011.5881955,
10.1109/ICEBEG.2011.5882160,
10.1109/ICEBEG.2011.5881266,
10.1109/ICEBEG.2011.5881468,
10.1109/ICEBEG.2011.5881874,
10.1109/ICEBEG.2011.5884535,
10.1109/ICEBEG.2011.5881571,
10.1109/ICEBEG.2011.5881521,
10.1109/ICEBEG.2011.5882493,
10.1109/ICEBEG.2011.5882219,
10.1109/ICEBEG.2011.5881352,
10.1109/ICEBEG.2011.5885306,
10.1109/ICEBEG.2011.5881463,
10.1109/ICEBEG.2011.5877052,
10.1109/ICEBEG.2011.5886919,
10.1109/ICEBEG.2011.5882491,
10.1109/ICEBEG.2011.5886973,
10.1109/ICEBEG.2011.5887079,
10.1109/ICEBEG.2011.5887194,
10.1109/ICEBEG.2011.5882628,
10.1109/ICEBEG.2011.5886841,
10.1109/ICEBEG.2011.5886745,
10.1109/ICEBEG.2011.5881596,
10.1109/ICEBEG.2011.5882507,
10.1109/ICEBEG.2011.5882369,
10.1109/ICEBEG.2011.5882213,
10.1109/ICEBEG.2011.5881597,
10.18203/2394-6040.ijcmph20171342,
10.1109/ICEBEG.2011.5882174,
10.1109/ICEBEG.2011.5881319,
10.1109/ICEBEG.2011.5886949,
10.1109/ICEBEG.2011.5876660,
10.1109/ICEBEG.2011.5881633,
10.1109/ICEBEG.2011.5882291,
10.1109/ICEBEG.2011.5881750,
10.1109/ICEBEG.2011.5882455,
10.1109/ICEBEG.2011.5881413,
10.1109/ICEBEG.2011.5887131,
10.1109/ICEBEG.2011.5882036,
10.1074/jbc.M709062200,
10.1109/ICEBEG.2011.5881290,
10.1109/ICEBEG.2011.5887119,
10.1109/ICEBEG.2011.5885317,
10.1109/ICEBEG.2011.5882410,
10.1109/ICEBEG.2011.5881364,
10.1109/ICEBEG.2011.5881309,
10.1109/ICEBEG.2011.5882333,
10.1109/ICEBEG.2011.5881682,
10.1109/ICEBEG.2011.5887140,
10.1109/ICEBEG.2011.5886935,
10.1109/ICEBEG.2011.5882591,
10.1109/ICEBEG.2011.5881535,
10.1109/ICEBEG.2011.5887098,
10.1109/ICEBEG.2011.5882766,
10.1109/ICEBEG.2011.5876659,
10.1109/ICEBEG.2011.5887149,
10.1109/ICEBEG.2011.5881953,
10.1109/ICEBEG.2011.5886942,
,
10.1109/ICEBEG.2011.5885282,
10.1109/ICEBEG.2011.5881267,
10.1109/ICEBEG.2011.5881743,
10.1109/ICEBEG.2011.5881400,
10.1109/ICEBEG.2011.5887148,
10.1109/ICEBEG.2011.5885307,
10.1109/ICEBEG.2011.5881427,
10.1109/ICEBEG.2011.5884497,
10.1109/ICEBEG.2011.5881323,
10.1109/ICEBEG.2011.5886783,
,
10.1109/ICEBEG.2011.5882252,
10.1109/ICEBEG.2011.5882433,
10.1109/ICEBEG.2011.5881570,
10.1109/ICEBEG.2011.5882626,
10.1109/ICEBEG.2011.5882168,
10.1109/ICEBEG.2011.5881380,
10.1109/ICEBEG.2011.5881350,
10.1109/ICEBEG.2011.5882760,
10.1007/s40430-017-0737-5,
10.1002/9780470998847.ch2,
10.1111/jav.00588,
10.1038/nrclinonc.2016.113,
10.5772/39065,
10.1016/j.psep.2009.10.002,
10.1161/01.RES.0000100665.67510.F5,
unavailable,
10.1109/ICEBEG.2011.5882229,
10.1109/ICEBEG.2011.5881857,
10.1109/ICEBEG.2011.5882529,
10.1109/ICEBEG.2011.5881710,
10.1109/ICEBEG.2011.5881969,
10.1109/ICEBEG.2011.5881353,
10.1109/ICEBEG.2011.5881355,
10.1109/ICEBEG.2011.5882217,
10.1109/ICEBEG.2011.5881268,
10.1109/ICEBEG.2011.5886787,
10.1109/ICEBEG.2011.5881621,
10.1109/ICEBEG.2011.5882562,
10.1186/1471-2229-14-92,
10.2174/138920111794295774,
10.1039/C4RA16730A,
10.1186/scrt6,
10.1016/S2212-5671(15)00314-7,
10.1007/s00170-017-0314-1,
10.1016/j.eururo.2013.12.019,
10.2514/1.T4396,
10.1016/j.msea.2014.04.096,
10.1016/j.matchar.2014.06.013,
10.1016/j.apsusc.2005.12.148,
10.5539/ijps.v9n2p89,
10.1002/lno.10529,
10.1002/cphc.201402614,
10.1016/j.jth.2013.12.001,
10.15177/seefor.12-01,
10.1016/j.apsusc.2006.03.013,
10.4103/1755-6783.149503,
10.3390/ijerph120911608,
,
10.1093/hmg/dds516,
10.1002/hep.26505,
10.1371/journal.ppat.1003883,
10.1371/journal.pgen.1000620,
10.1105/tpc.10.6.937,
10.1093/emboj/cdf464,
10.1109/ICEBEG.2011.5881837,
10.1109/ICEBEG.2011.5882151,
10.1038/emboj.2008.129,
10.1109/ICEBEG.2011.5882176,
10.1109/ICEBEG.2011.5877026,
10.1109/ICEBEG.2011.5886937,
10.1109/ICEBEG.2011.5882051,
10.1109/ICEBEG.2011.5881632,
10.1371/journal.pgen.1003791,
10.1109/ICEBEG.2011.5885293,
10.1109/ICEBEG.2011.5887153,
10.1371/journal.pgen.1003791,
10.1109/ICEBEG.2011.5881723,
10.1109/ICEBEG.2011.5881787,
,
10.1109/ICEBEG.2011.5882139,
10.1109/ICEBEG.2011.5882246,
10.1046/j.1365-313X.2003.01676.x,
10.1109/ICEBEG.2011.5882003,
10.1109/ICEBEG.2011.5882682,
10.1109/ICEBEG.2011.5882035,
10.1109/ICEBEG.2011.5881748,
10.1038/ncb1929,
10.1038/ncb2611,
10.1073/pnas.1112500109,
10.1038/sj.emboj.7601695,
10.1126/science.1128214,
10.1038/sj.embor.7400454,
10.1016/j.cell.2010.04.042,
10.1109/ICEBEG.2011.5881850,
10.1109/ICEBEG.2011.5882782,
10.1109/ICEBEG.2011.5882674,
10.1109/ICEBEG.2011.5882254,
10.1109/ICEBEG.2011.5882110,
10.1109/ICEBEG.2011.5882619,
10.1109/ICEBEG.2011.5886793,
10.1109/ICEBEG.2011.5882677,
10.1109/ICEBEG.2011.5886791,
10.1109/ICEBEG.2011.5882597,
10.1046/j.0960-7412.2001.01242.x,
10.1109/ICEBEG.2011.5881495,
10.1109/ICEBEG.2011.5881968,
10.1109/ICEBEG.2011.5886827,
10.1109/ICEBEG.2011.5881573,
10.1109/ICEBEG.2011.5886778,
10.1109/ICEBEG.2011.5885336,
,
10.1109/ICEBEG.2011.5887036,
10.1109/ICEBEG.2011.5881622,
10.1109/ICEBEG.2011.5887008,
10.1109/ICEBEG.2011.5885297,
10.1109/ICEBEG.2011.5881285,
10.1128/AAC.04976-14,
10.1071/MA13046,
10.1126/science.1126088,
10.1074/jbc.M111.255042,
10.1038/emboj.2012.92,
10.1074/jbc.M111.255042,
10.1038/ng1722,
10.1101/gad.307804,
10.1101/gad.307804,
10.1016/j.saa.2014.09.108,
10.1177/1708538114568884,
10.1007/s11558-011-9105-x,
10.1109/ICEBEG.2011.5882382,
10.1109/ICEBEG.2011.5885332,
10.1109/ICEBEG.2011.5882016,
10.1109/ICEBEG.2011.5887181,
,
10.1109/ICEBEG.2011.5886948,
10.1109/ICEBEG.2011.5887162,
10.1109/ICEBEG.2011.5881827,
10.1109/ICEBEG.2011.5881783,
10.1109/ICEBEG.2011.5881315,
10.1109/ICEBEG.2011.5881714,
10.1109/ICEBEG.2011.5882319,
10.1109/ICEBEG.2011.5877071,
10.1109/ICEBEG.2011.5885286,
10.1109/ICEBEG.2011.5884509,
10.1109/ICEBEG.2011.5882149,
10.1109/ICEBEG.2011.5887178,
10.1109/ICEBEG.2011.5887135,
10.1109/ICEBEG.2011.5886982,
10.1109/ICEBEG.2011.5881600,
10.1109/ICEBEG.2011.5881486,
10.1109/ICEBEG.2011.5877064,
,
10.1109/ICEBEG.2011.5886970,
10.1109/ICEBEG.2011.5887155,
10.1109/ICEBEG.2011.5882649,
10.1109/ICEBEG.2011.5881841,
10.1109/ICEBEG.2011.5881799,
10.1109/ICEBEG.2011.5882209,
10.1109/ICEBEG.2011.5886918,
10.1109/ICEBEG.2011.5881907,
10.1109/ICEBEG.2011.5882375,
10.1109/ICEBEG.2011.5881568,
10.1109/ICEBEG.2011.5881862,
10.1109/ICEBEG.2011.5882606,
10.1109/ICEBEG.2011.5881924,
10.1109/ICEBEG.2011.5882536,
10.1109/ICEBEG.2011.5882418,
10.1109/ICEBEG.2011.5882383,
10.4049/jimmunol.0903617,
10.1109/ICEBEG.2011.5881429,
10.1242/jcs.140764,
10.1242/jcs.140764,
10.1242/jcs.193607,
10.1242/jcs.193607,
10.1109/ICEBEG.2011.5881983,
10.1109/ICEBEG.2011.5881642,
10.1109/ICEBEG.2011.5882394,
10.1242/jcs.103093,
10.1242/jcs.103093,
10.1242/jcs.073502,
10.1242/jcs.073502,
10.1109/ICEBEG.2011.5884501,
10.1242/jcs.061846,
10.1109/ICEBEG.2011.5881760,
10.1109/ICEBEG.2011.5882630,
10.1109/ICEBEG.2011.5887163,
10.1242/jcs.061846,
10.1109/ICEBEG.2011.5881843,
10.1109/ICEBEG.2011.5884521,
10.1109/ICEBEG.2011.5882234,
10.1109/ICEBEG.2011.5881452,
10.1109/ICEBEG.2011.5881505,
10.1109/ICEBEG.2011.5886881,
10.1109/ICEBEG.2011.5882593,
10.1109/ICEBEG.2011.5882113,
10.1109/ICEBEG.2011.5885276,
10.1109/ICEBEG.2011.5881419,
10.1109/ICEBEG.2011.5886845,
10.1109/ICEBEG.2011.5881590,
10.1017/S0967199415000362,
10.1109/ICEBEG.2011.5887090,
10.1109/ICEBEG.2011.5881324,
10.1109/ICEBEG.2011.5887121,
10.1109/ICEBEG.2011.5886893,
,
,
10.1109/ICEBEG.2011.5882784,
10.1109/ICEBEG.2011.5882620,
10.1109/ICEBEG.2011.5882179,
10.1109/ICEBEG.2011.5882098,
10.1109/ICEBEG.2011.5886980,
10.1109/ICEBEG.2011.5882320,
10.1109/ICEBEG.2011.5882687,
10.1109/ICEBEG.2011.5882037,
10.1109/ICEBEG.2011.5885305,
10.1042/CS20090155,
10.1109/ICEBEG.2011.5882127,
10.1109/ICEBEG.2011.5882522,
10.1109/ICEBEG.2011.5886835,
10.1074/jbc.M110.139469,
10.1074/jbc.M110.139469,
10.1074/jbc.M701978200,
10.1074/jbc.274.51.36734,
10.1515/rjim-2016-0018,
10.1016/j.ejogrb.2017.01.001,
10.4102/sajce.v6i1.291,
10.1246/cl.2009.1122,
10.1155/2016/2410392,
10.1039/c4cp04901b,
10.1007/s00603-016-1033-x,
10.14719/pst.2016.3.2.177,
10.1007/s40615-014-0010-x,
10.1164/rccm.200903-0381OC,
,
10.1105/tpc.114.122853,
10.1007/s00222-005-0472-x,
10.1016/j.ecolind.2016.08.025,
10.3906/sag-1402-5,
,
10.1016/j.jsames.2017.06.002,
10.1016/j.injury.2016.03.034,
10.1158/1535-7163.MCT-11-0814,
10.1002/mc.22357,
10.1007%2Fs00339-013-8134-0,
10.1109/ICEBEG.2011.5886790,
10.1109/ICEBEG.2011.5882612,
10.1109/ICEBEG.2011.5887217,
10.1109/ICEBEG.2011.5881313,
10.1007/s00773-017-0462-x,
10.1109/ICEBEG.2011.5882664,
10.1109/ICEBEG.2011.5881925,
10.1007/s41066-016-0025-2,
10.1109/ICEBEG.2011.5882271,
10.1109/ICEBEG.2011.5881446,
10.1109/ICEBEG.2011.5886775,
10.1109/ICEBEG.2011.5877060,
10.1007/s12205-016-1128-7,
10.1109/ICEBEG.2011.5876669,
10.1109/ICEBEG.2011.5882331,
10.1109/ICEBEG.2011.5882121,
10.1109/ICEBEG.2011.5881338,
10.1093/mnras/stt2250,
10.1109/ICEBEG.2011.5881592,
10.1109/ICEBEG.2011.5882154,
10.1109/ICEBEG.2011.5882311,
10.1109/ICEBEG.2011.5882767,
10.1109/ICEBEG.2011.5887150,
10.1109/ICEBEG.2011.5882778,
10.1017/S0004972712000597,
10.1104/pp.109.136812,
10.1111/j.1399-6576.1994.tb03924.x,
10.1016/j.physio.2015.03.1420,
10.1016/j.bmcl.2011.05.028,
10.1093/jmicro/51.Supplement.S219,
10.1038/ncomms6446,
10.1016/j.ijleo.2015.08.051,
10.1212/01.WNL.0000078892.24356.90,
10.1016/j.triboint.2016.06.024,
10.1212/01.WNL.0000078892.24356.90,
10.1177/0956462416665059,
10.1016/j.parkreldis.2010.10.008,
10.1213/00000539-200102000-00051,
unavailable,
10.4049/jimmunol.179.7.4367,
10.12988/pms.2015.4820,
10.1161/CIRCULATIONAHA.114.006614,
10.1636/P14-52.1,
10.1002/mds.20825,
10.1080/15459624.2016.1183010,
10.1161/CIRCULATIONAHA.113.004698,
10.1161/CIRCULATIONAHA.113.004698,
10.17925/EOR.2014.08.02.152,
10.1007/s12548-014-0113-3,
10.1590/S0100-40422013000800016,
10.1161/CIRCRESAHA.113.300308,
10.1074/jbc.M802400200,
10.4049/jimmunol.1000283,
10.1007/s10059-011-0264-7,
10.1124/mol.106.031153,
10.1161/CIRCULATIONAHA.110.982918,
10.1158/0008-5472.CAN-12-1123,
10.1002/hep.23120,
10.5888/pcd13.160044,
10.5465/AMJ.2010.54533233,
10.1017/S175173111700091X,
10.1155/2014/210401,
10.1109/ICEBEG.2011.5881959,
10.1109/ICEBEG.2011.5886865,
10.1074/jbc.M116.729079,
10.1109/ICEBEG.2011.5887196,
10.1109/ICEBEG.2011.5882253,
10.1109/ICEBEG.2011.5882317,
10.1109/ICEBEG.2011.5882481,
10.1109/ICEBEG.2011.5881652,
10.1109/ICEBEG.2011.5886748,
10.1109/ICEBEG.2011.5876671,
10.1109/ICEBEG.2011.5882791,
,
10.1109/ICEBEG.2011.5882415,
10.1080/17458080.2014.989550,
10.1109/ICEBEG.2011.5882223,
10.1109/ICEBEG.2011.5882559,
10.1109/ICEBEG.2011.5887133,
10.1109/ICEBEG.2011.5882178,
10.1109/ICEBEG.2011.5881610,
10.1109/ICEBEG.2011.5882446,
10.1109/ICEBEG.2011.5882750,
10.1109/ICEBEG.2011.5882033,
10.1074/jbc.M115.693119,
10.1109/ICEBEG.2011.5882030,
10.1109/ICEBEG.2011.5882188,
10.1371/journal.pone.0140474,
10.1109/ICEBEG.2011.5882305,
10.1109/ICEBEG.2011.5885344,
10.1109/ICEBEG.2011.5886926,
10.1109/ICEBEG.2011.5881384,
10.1109/ICEBEG.2011.5881668,
10.1109/ICEBEG.2011.5877046,
10.1109/ICEBEG.2011.5882398,
10.1037/cpp0000089,
,
10.1109/ICEBEG.2011.5884511,
10.1109/ICEBEG.2011.5881422,
10.1109/ICEBEG.2011.5877025,
10.1109/ICEBEG.2011.5882595,
10.1007/s10444-013-9321-4,
10.1109/ICEBEG.2011.5881970,
10.1109/ICEBEG.2011.5881308,
10.1109/ICEBEG.2011.5882717,
10.1109/ICEBEG.2011.5881281,
10.1109/ICEBEG.2011.5882184,
10.1109/ICEBEG.2011.5887202,
10.1109/ICEBEG.2011.5877033,
10.1109/ICEBEG.2011.5881472,
10.1109/ICEBEG.2011.5882355,
10.1109/ICEBEG.2011.5876662,
10.1109/ICEBEG.2011.5882214,
10.1109/ICEBEG.2011.5882002,
10.1109/ICEBEG.2011.5882266,
10.1109/ICEBEG.2011.5882421,
10.1109/ICEBEG.2011.5887188,
10.1109/ICEBEG.2011.5882659,
,
10.1109/ICEBEG.2011.5882094,
10.1109/ICEBEG.2011.5881734,
10.1109/ICEBEG.2011.5882230,
10.1109/ICEBEG.2011.5884542,
10.1109/ICEBEG.2011.5881914,
10.1109/ICEBEG.2011.5881317,
10.1017/psrm.2014.25,
10.1007/s00115-010-3061-1,
10.3127/ajis.v9i2.202,
10.2337/db11-0666,
10.2337/db06-1580,
10.2337/db10-0582,
10.1007/s10764-007-9150-8,
10.1007/s10764-007-9150-8,
